name,exp,variant,workload,rc,insts,cycles,cpi,ipc,sim_ms,host_s,l1d_acc,l1d_miss,l1d_mr,l1d_mshr_miss,l1d_miss_lat_cyc,l1d_hit_lat,l1d_amat,l1d_mpki,l1d_repl,l1d_wb,l1i_acc,l1i_miss,l1i_mr,l2_acc,l2_miss,l2_mr,l2_miss_lat_cyc,l2_mpki,victim_hits,victim_miss,dram_rd,dram_wr,dram_bytes,dram_lat_cyc,dtlb_acc,dtlb_miss,dtlb_mr,dtlb_mpki,itlb_acc,itlb_miss,page_faults,penalty_cyc,penalty_frac,pf_issued,pf_useful,pf_accuracy,program_output
tlb_32e_stream,tlb,32e,stream,0,6820444,47423761,6.953177974923626,0.14381912898051252,23.712,3.87,1574368,196674,0.12492250858757292,196674,157.01879251999998,2.0,21.61518145699003,28.835952615401578,195650,65556,6822833,112,1.6e-05,196786,196786,1.0,152.02070777400002,28.852373833726954,0,0,196786,65556,16789888,50.51364,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,123450,0.002603125466999549,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
tlb_512e_chase4m,tlb,512e,chase4m,0,5126955,137511993,26.82137701618212,0.037283693503009585,68.756,5.84,1026016,603820,0.5885093409849359,603820,189.127382332,2.0,113.30323113841133,117.77361026184158,602796,102848,6916033,114,1.6e-05,603934,570739,0.9450353846612378,193.608379662,111.32124233585043,0,0,570739,69653,40985088,91.31992,1027111,287298,0.27971465596220857,56.03677036369541,6916033,4,1091,8619060,0.06267860578531503,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
tlb_512e_matmul,tlb,512e,matmul,0,6862544,24609053,3.5859956599185376,0.27886257955558064,12.305,3.71,1881623,117553,0.062474257595703284,117553,29.900495946,2.0,3.868011285969686,17.129653376357222,116529,116515,8772200,117,1.3e-05,117670,3632,0.030865981133678933,151.386563876,0.5292497942453994,0,0,3632,0,232448,49.836040000000004,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,3750,0.00015238294622714658,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
tlb_512e_pagewalk,tlb,512e,pagewalk,0,4025259,11233097,2.7906519804067265,0.35833920066745617,5.617,1.9,505655,603,0.001192512681571427,603,170.31509121000002,2.0,2.203102906130919,0.14980402503292334,0,0,5033313,122,2.4e-05,727,727,1.0,163.442916094,0.18060949618397226,0,0,727,0,46528,61.66506,506180,1132,0.002236358607609941,0.28122413986280137,5033313,6,515,34140,0.0030392330806010134,0,0,0.0,pagewalk: pages=512 hops=500000 final=200
tlb_512e_stream,tlb,512e,stream,0,6820444,47423761,6.953177974923626,0.14381912898051252,23.712,3.79,1574368,196674,0.12492250858757292,196674,157.01879251999998,2.0,21.61518145699003,28.835952615401578,195650,65556,6822833,112,1.6e-05,196786,196786,1.0,152.02070777400002,28.852373833726954,0,0,196786,65556,16789888,50.51364,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,123450,0.002603125466999549,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
tlb_64e_chase4m,tlb,64e,chase4m,0,5126955,144739739,28.231131148995846,0.0354218892159257,72.37,6.19,1026016,603820,0.5885093409849359,603820,188.943777948,2.0,113.19517824338153,117.77361026184158,602796,102848,6916033,114,1.6e-05,603934,570739,0.9450353846612378,193.41418231400002,111.32124233585043,0,0,570739,69653,40985088,91.12972,1027111,531919,0.5178787881738196,103.74949653351746,6916033,4,1091,15957690,0.11025092424686492,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
tlb_64e_matmul,tlb,64e,matmul,0,6862544,24609053,3.5859956599185376,0.27886257955558064,12.305,3.85,1881623,117553,0.062474257595703284,117553,29.900495946,2.0,3.868011285969686,17.129653376357222,116529,116515,8772200,117,1.3e-05,117670,3632,0.030865981133678933,151.386563876,0.5292497942453994,0,0,3632,0,232448,49.836040000000004,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,3750,0.00015238294622714658,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
tlb_64e_pagewalk,tlb,64e,pagewalk,0,4025259,26229911,6.516328762944198,0.15346064269909265,13.115,2.06,505655,603,0.001192512681571427,603,170.31509121000002,2.0,2.203102906130919,0.14980402503292334,0,0,5033313,122,2.4e-05,727,727,1.0,162.77441540599997,0.18060949618397226,0,0,727,0,46528,60.99862,506180,501042,0.9898494606661662,124.47447481019233,5033313,6,515,15031440,0.5730648495147391,0,0,0.0,pagewalk: pages=512 hops=500000 final=200
tlb_64e_stream,tlb,64e,stream,0,6820444,47423761,6.953177974923626,0.14381912898051252,23.712,3.87,1574368,196674,0.12492250858757292,196674,157.01879251999998,2.0,21.61518145699003,28.835952615401578,195650,65556,6822833,112,1.6e-05,196786,196786,1.0,152.02070777400002,28.852373833726954,0,0,196786,65556,16789888,50.51364,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,123450,0.002603125466999549,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
tlb_8e_chase4m,tlb,8e,chase4m,0,5126955,146969963,28.66613087105309,0.034884372938162884,73.485,6.2,1026016,603820,0.5885093409849359,603820,189.05642410000002,2.0,113.26147155605956,117.77361026184158,602796,102848,6916033,114,1.6e-05,603934,570739,0.9450353846612378,193.532544648,111.32124233585043,0,0,570739,69653,40985088,91.25641999999999,1027111,604008,0.5880649705825368,117.81027920081218,6916033,4,1091,18120360,0.12329294796107419,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
tlb_8e_matmul,tlb,8e,matmul,0,6862544,29954493,4.364925456215654,0.2290989869199255,14.977,3.94,1881623,117553,0.062474257595703284,117553,29.89947513,2.0,3.8679475112479436,17.129653376357222,116529,116515,8772200,117,1.3e-05,117670,3632,0.030865981133678933,151.29019823800002,0.5292497942453994,0,0,3632,0,232448,49.73954,1881687,178313,0.09476230637720301,25.983512819735655,8772200,5,58,5349540,0.17858890150469248,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
tlb_8e_pagewalk,tlb,8e,pagewalk,0,4025259,26229911,6.516328762944198,0.15346064269909265,13.115,1.94,505655,603,0.001192512681571427,603,170.31509121000002,2.0,2.203102906130919,0.14980402503292334,0,0,5033313,122,2.4e-05,727,727,1.0,162.77441540599997,0.18060949618397226,0,0,727,0,46528,60.99862,506180,501042,0.9898494606661662,124.47447481019233,5033313,6,515,15031440,0.5730648495147391,0,0,0.0,pagewalk: pages=512 hops=500000 final=200
tlb_8e_stream,tlb,8e,stream,0,6820444,47423761,6.953177974923626,0.14381912898051252,23.712,3.89,1574368,196674,0.12492250858757292,196674,157.01879251999998,2.0,21.61518145699003,28.835952615401578,195650,65556,6822833,112,1.6e-05,196786,196786,1.0,152.02070777400002,28.852373833726954,0,0,196786,65556,16789888,50.51364,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,123450,0.002603125466999549,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
tlblat_0c_chase4m,tlblat,0c,chase4m,0,5126955,128992765,25.15972248634911,0.03974606637821897,64.496,5.92,1026016,603820,0.5885093409849359,603820,189.29252757400002,2.0,113.40042065594756,117.77361026184158,602796,102848,6916033,114,1.6e-05,603934,570739,0.9450353846612378,193.78329674399998,111.32124233585043,0,0,570739,69653,40985088,91.4782,1027111,531919,0.5178787881738196,103.74949653351746,6916033,4,1091,0,0.0,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
tlblat_0c_pagewalk,tlblat,0c,pagewalk,0,4025259,11198637,2.7820910406013626,0.35944186779158926,5.599,2.03,505655,603,0.001192512681571427,603,168.988391376,2.0,2.2015207997542356,0.14980402503292334,0,0,5033313,122,2.4e-05,727,727,1.0,163.002751032,0.18060949618397226,0,0,727,0,46528,61.21733999999999,506180,501042,0.9898494606661662,124.47447481019233,5033313,6,515,0,0.0,0,0,0.0,pagewalk: pages=512 hops=500000 final=200
tlblat_0c_stream,tlblat,0c,stream,0,6820444,47146867,6.912580324682675,0.14466378009804978,23.573,3.94,1574368,196674,0.12492250858757292,196674,156.243529902,2.0,21.5183337059353,28.835952615401578,195650,65556,6822833,112,1.6e-05,196786,196786,1.0,151.24095718200002,28.852373833726954,0,0,196786,65556,16789888,49.73364,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,0,0.0,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
